ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
19200,"Nannocystis exedens",,soil,France,Europe,#Environmental,#Terrestrial,#Soil
19201,"Nannocystis exedens",,soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
19202,"Nannocystis exedens",,soil,Tunisia,Africa,#Environmental,#Terrestrial,#Soil
19213,"Nannocystis exedens",,soil,France,Europe,#Environmental,#Terrestrial,#Soil
19217,"Nannocystis exedens",,soil,USA,"North America",#Environmental,#Terrestrial,#Soil
19220,"Nannocystis exedens",,soil,Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Soil
19237,"Nannocystis exedens",,"soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
19237,,,,,,#Host,#Plants,
19239,"Nannocystis exedens",,soil,USA,"North America",#Environmental,#Terrestrial,#Soil
19240,"Nannocystis exedens",,soil,USA,"North America",#Environmental,#Terrestrial,#Soil
19241,"Nannocystis exedens",,"soil with plant residues from corn field",France,Europe,#Engineered,#Agriculture,#Field
19241,,,,,,#Environmental,#Terrestrial,#Soil
19241,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
19242,"Nannocystis exedens",,soil,Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Soil
19412,"Nannocystis exedens",,soil,USA,"North America",#Environmental,#Terrestrial,#Soil
19413,"Nannocystis exedens",,soil,Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Soil
19423,"Nannocystis exedens",,soil,Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Soil
19424,"Nannocystis exedens",,soil,USA,"North America",#Environmental,#Terrestrial,#Soil
19425,"Nannocystis exedens",,soil,USA,"North America",#Environmental,#Terrestrial,#Soil
19429,"Nannocystis exedens",,"soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
19429,,,,,,#Host,#Plants,
19430,"Nannocystis exedens",,"soil with plant residues",Austria,Europe,#Environmental,#Terrestrial,#Soil
19430,,,,,,#Host,#Plants,
19431,"Nannocystis exedens",,"soil with plant residues, lyophilized",Taiwan,Asia,#Environmental,#Terrestrial,#Soil
19431,,,,,,#Host,#Plants,
19432,"Nannocystis exedens",,"soil with plant residues and lime pebbles","Antigua and Barbuda","Middle and South America",#Environmental,#Terrestrial,#Soil
19432,,,,,,#Host,#Plants,
19434,"Nannocystis exedens",,"raw humus with plant residues","Dominican Republic","Middle and South America",#Environmental,#Terrestrial,
19434,,,,,,#Host,#Plants,
19436,"Nannocystis exedens",,"soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
19436,,,,,,#Host,#Plants,
19437,"Nannocystis exedens",,"soil with lime pebbles and plant residues",Malta,Europe,#Environmental,#Terrestrial,#Soil
19437,,,,,,#Host,#Plants,
19439,"Nannocystis exedens",,"soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
19439,,,,,,#Host,#Plants,
19441,"Nannocystis exedens",,"soil with plant residues, lyophilized",Taiwan,Asia,#Environmental,#Terrestrial,#Soil
19441,,,,,,#Host,#Plants,
19443,"Nannocystis exedens",,"soil with lime pebbles and little plant residues",Malta,Europe,#Environmental,#Terrestrial,#Soil
19443,,,,,,#Host,#Plants,
19445,"Nannocystis exedens",,"soil from fig plantation",USA,"North America",#Engineered,#Agriculture,#Plantation
19445,,,,,,#Environmental,#Terrestrial,#Soil
19445,,,,,,#Host,#Plants,#Tree
19446,"Nannocystis exedens",,soil,Italy,Europe,#Environmental,#Terrestrial,#Soil
19448,"Nannocystis exedens",,soil,Italy,Europe,#Environmental,#Terrestrial,#Soil
19449,"Nannocystis exedens",,soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
19450,"Nannocystis exedens",,"soil and faeces of goat",Tunisia,Africa,#Environmental,#Terrestrial,#Soil
19450,,,,,,#Host,#Mammals,"#Caprinae (Sheep/Goat)"
19450,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
19451,"Nannocystis exedens",,soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
19452,"Nannocystis exedens",,soil,China,Asia,#Environmental,#Terrestrial,#Soil
19453,"Nannocystis exedens",,"soil from orange tree yard",Spain,Europe,#Environmental,#Terrestrial,#Soil
19453,,,,,,#Host,#Plants,#Tree
19454,"Nannocystis exedens",,soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
19503,"Nannocystis exedens",,"soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
19503,,,,,,#Host,#Plants,
19524,"Nannocystis exedens",,"sandy soil",Ceylon,Asia,#Environmental,#Terrestrial,#Sandy
19524,,,,,,#Environmental,#Terrestrial,#Soil
19538,"Nannocystis exedens",,soil,Turkey,Asia,#Environmental,#Terrestrial,#Soil
19539,"Nannocystis exedens",,Soil,Turkey,Asia,#Environmental,#Terrestrial,#Soil
19540,"Nannocystis exedens",,"loamy soil",Indonesia,Asia,#Environmental,#Terrestrial,#Soil
19541,"Nannocystis exedens",,soil,Turkey,Asia,#Environmental,#Terrestrial,#Soil
19544,"Nannocystis exedens",,soil,Turkey,Asia,#Environmental,#Terrestrial,#Soil
19546,"Nannocystis exedens",,"soil with plant residues",Turkey,Asia,#Environmental,#Terrestrial,#Soil
19546,,,,,,#Host,#Plants,
19550,"Nannocystis exedens",,"loamy soil beneath bambus",Indonesia,Asia,#Environmental,#Terrestrial,#Soil
19550,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
19553,"Nannocystis exedens",,soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
19554,"Nannocystis exedens",,"soil with plant residues",China,Asia,#Environmental,#Terrestrial,#Soil
19554,,,,,,#Host,#Plants,
19556,"Nannocystis exedens",,soil,Turkey,Asia,#Environmental,#Terrestrial,#Soil
19557,"Nannocystis exedens",,"garden soil",Poland,Europe,#Engineered,#Agriculture,#Garden
19557,,,,,,#Environmental,#Terrestrial,#Soil
19560,"Nannocystis exedens",,"soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
19560,,,,,,#Host,#Plants,
19562,"Nannocystis exedens",,soil,Cyprus,Europe,#Environmental,#Terrestrial,#Soil
19564,"Nannocystis exedens",,soil,China,Asia,#Environmental,#Terrestrial,#Soil
19569,"Nannocystis exedens",,soil,China,Asia,#Environmental,#Terrestrial,#Soil
19570,"Nannocystis exedens",,"mud with plant residues",China,Asia,#Environmental,#Terrestrial,"#Mud (Sludge)"
19570,,,,,,#Host,#Plants,
19571,"Nannocystis exedens",,soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
19574,"Nannocystis exedens",,soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
19575,"Nannocystis exedens",,soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
19576,"Nannocystis exedens",,soil,Cyprus,Europe,#Environmental,#Terrestrial,#Soil
19577,"Nannocystis exedens",,soil,Cyprus,Europe,#Environmental,#Terrestrial,#Soil
19578,"Nannocystis exedens",,"mud with plant residues",China,Asia,#Environmental,#Terrestrial,"#Mud (Sludge)"
19578,,,,,,#Host,#Plants,
19579,"Nannocystis exedens",,soil,Cyprus,Europe,#Environmental,#Terrestrial,#Soil
19591,"Nannocystis exedens",,soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
19593,"Nannocystis exedens",,"soil and faeces of sheep",Cyprus,Europe,#Environmental,#Terrestrial,#Soil
19593,,,,,,#Host,#Mammals,"#Caprinae (Sheep/Goat)"
19593,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
19598,"Nannocystis exedens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
19599,"Nannocystis exedens",,soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
19600,"Nannocystis exedens",,soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
19601,"Nannocystis exedens",,"soil from the beach",Cyprus,Europe,#Environmental,#Terrestrial,#Coast
19601,,,,,,#Environmental,#Terrestrial,#Soil
19602,"Nannocystis exedens",,"mud from botanical garden",China,Asia,#Engineered,#Agriculture,#Garden
19602,,,,,,#Environmental,#Terrestrial,"#Mud (Sludge)"
19693,"Nannocystis exedens",,"soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
19693,,,,,,#Host,#Plants,
19695,"Nannocystis exedens",,"soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
19695,,,,,,#Host,#Plants,
19696,"Nannocystis exedens",,"soil with plant residues",Syria,Asia,#Environmental,#Terrestrial,#Soil
19696,,,,,,#Host,#Plants,
19712,"Nannocystis exedens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
19713,"Nannocystis exedens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
19714,"Nannocystis exedens",,"soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
19714,,,,,,#Host,#Plants,
19715,"Nannocystis exedens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
19716,"Nannocystis exedens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
19717,"Nannocystis exedens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
19718,"Nannocystis exedens",,"soil from grain field",Germany,Europe,#Engineered,#Agriculture,#Field
19718,,,,,,#Environmental,#Terrestrial,#Soil
19718,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
19719,"Nannocystis exedens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
19720,"Nannocystis exedens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
19721,"Nannocystis exedens",,"soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
19721,,,,,,#Host,#Plants,
19731,"Nannocystis exedens",,"soil from grain field",Cyprus,Europe,#Engineered,#Agriculture,#Field
19731,,,,,,#Environmental,#Terrestrial,#Soil
19731,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
19732,"Nannocystis exedens",,soil,Cyprus,Europe,#Environmental,#Terrestrial,#Soil
19733,"Nannocystis exedens",,soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
19734,"Nannocystis exedens",,"soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
19734,,,,,,#Host,#Plants,
19735,"Nannocystis exedens",,soil,Cyprus,Europe,#Environmental,#Terrestrial,#Soil
19736,"Nannocystis exedens",,"soil with plant residues",Italy,Europe,#Environmental,#Terrestrial,#Soil
19736,,,,,,#Host,#Plants,
19737,"Nannocystis exedens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
19758,"Nannocystis exedens",,"soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
19758,,,,,,#Host,#Plants,
19759,"Nannocystis exedens",,"loamy soil",Germany,Europe,#Environmental,#Terrestrial,#Soil
19760,"Nannocystis exedens",,soil,Wales,Europe,#Environmental,#Terrestrial,#Soil
19761,"Nannocystis exedens",,"soil with plant residues",France,Europe,#Environmental,#Terrestrial,#Soil
19761,,,,,,#Host,#Plants,
19762,"Nannocystis exedens",,"soil with plant residues from rice field",Japan,Asia,#Engineered,#Agriculture,#Field
19762,,,,,,#Environmental,#Terrestrial,#Soil
19762,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
19763,"Nannocystis exedens",,soil,USA,"North America",#Environmental,#Terrestrial,#Soil
19764,"Nannocystis exedens",,"soil with plant residues",France,Europe,#Environmental,#Terrestrial,#Soil
19764,,,,,,#Host,#Plants,
20456,"Nannocystis exedens",,"soil and faeces of donkey",Greece,Europe,#Environmental,#Terrestrial,#Soil
20456,,,,,,#Host,#Mammals,"#Equidae (Horse)"
20456,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
20459,"Nannocystis exedens",,"soil from horse stable",Australia,"Australia and Oceania",#Engineered,"#Built environment",
20459,,,,,,#Environmental,#Terrestrial,#Soil
20459,,,,,,#Host,#Mammals,"#Equidae (Horse)"
20460,"Nannocystis exedens",,soil,Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Soil
20463,"Nannocystis exedens",,soil,Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Soil
20474,"Nannocystis exedens",,Soil,USA,"North America",#Environmental,#Terrestrial,#Soil
20480,"Nannocystis exedens",,soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
20481,"Nannocystis exedens",,soil,USA,"North America",#Environmental,#Terrestrial,#Soil
20542,"Nannocystis exedens",,"soil with snail shells and sediment of Nile River",Egypt,Africa,#Environmental,#Aquatic,"#River (Creek)"
20542,,,,,,#Environmental,#Terrestrial,#Sediment
20542,,,,,,#Environmental,#Terrestrial,#Soil
20542,,,,,,#Host,"#Invertebrates (Other)",#Mollusca
20544,"Nannocystis exedens",,"soil beneath Banyan tree",India,Asia,#Environmental,#Terrestrial,#Soil
20544,,,,,,#Host,#Plants,#Tree
20636,"Nannocystis exedens",,"soil with root residues",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
20636,,,,,,"#Host Body-Site",#Plant,"#Root (Rhizome)"
20637,"Nannocystis exedens",,"soil with plant residues and raw humus",Greece,Europe,#Environmental,#Terrestrial,#Soil
20637,,,,,,#Host,#Plants,
20638,"Nannocystis exedens",,"soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
20638,,,,,,#Host,#Plants,
20640,"Nannocystis exedens",,"soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
20640,,,,,,#Host,#Plants,
20641,"Nannocystis exedens",,"soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
20641,,,,,,#Host,#Plants,
20642,"Nannocystis exedens",,"loamy soil with plant residues from golf course",USA,"North America",#Environmental,#Terrestrial,#Soil
20642,,,,,,#Host,#Plants,
20644,"Nannocystis exedens",,"soil, raw humus, plant residues, twigs",Germany,Europe,#Environmental,#Terrestrial,#Soil
20644,,,,,,#Host,#Plants,
20644,,,,,,"#Host Body-Site",#Plant,"#Stem (Branch)"
20658,"Nannocystis exedens",,"soil with plant residues",Nigeria,Africa,#Environmental,#Terrestrial,#Soil
20658,,,,,,#Host,#Plants,
20659,"Nannocystis exedens",,"soil with plant residues from watered park","South Africa",Africa,#Environmental,#Terrestrial,#Soil
20659,,,,,,#Host,#Plants,
20662,"Nannocystis exedens",,"soil with plant residues",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
20662,,,,,,#Host,#Plants,
20666,"Nannocystis exedens",,"loam with lime pebbles",Germany,Europe,#Environmental,#Terrestrial,
20668,"Nannocystis exedens",,"soil with plant residues","South Africa",Africa,#Environmental,#Terrestrial,#Soil
20668,,,,,,#Host,#Plants,
20671,"Nannocystis exedens",,"soil with plant residues",Venezuela,"Middle and South America",#Environmental,#Terrestrial,#Soil
20671,,,,,,#Host,#Plants,
20673,"Nannocystis exedens",,"soil with plant residues","Antigua and Barbuda","Middle and South America",#Environmental,#Terrestrial,#Soil
20673,,,,,,#Host,#Plants,
20677,"Nannocystis exedens",,"loamy soil from garden",Brazil,"Middle and South America",#Engineered,#Agriculture,#Garden
20677,,,,,,#Environmental,#Terrestrial,#Soil
20683,"Nannocystis exedens",,"soil with plant residues",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
20683,,,,,,#Host,#Plants,
20685,"Nannocystis exedens",,"soil with plant residues",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
20685,,,,,,#Host,#Plants,
20687,"Nannocystis exedens",,"rotting wood and bark with little soil",USA,"North America",#Environmental,#Terrestrial,#Soil
20687,,,,,,#Host,#Plants,"#Decomposing plant"
20687,,,,,,"#Host Body-Site",#Plant,#Bark
20687,,,,,,"#Host Body Product",#Plant,#Timber
20691,"Nannocystis exedens",,"rotting wood and bark with little soil",USA,"North America",#Environmental,#Terrestrial,#Soil
20691,,,,,,#Host,#Plants,"#Decomposing plant"
20691,,,,,,"#Host Body-Site",#Plant,#Bark
20691,,,,,,"#Host Body Product",#Plant,#Timber
20693,"Nannocystis exedens",,"rotting wood and bark with little soil",USA,"North America",#Environmental,#Terrestrial,#Soil
20693,,,,,,#Host,#Plants,"#Decomposing plant"
20693,,,,,,"#Host Body-Site",#Plant,#Bark
20693,,,,,,"#Host Body Product",#Plant,#Timber
20695,"Nannocystis exedens",,"rotting wood and bark with little soil",USA,"North America",#Environmental,#Terrestrial,#Soil
20695,,,,,,#Host,#Plants,"#Decomposing plant"
20695,,,,,,"#Host Body-Site",#Plant,#Bark
20695,,,,,,"#Host Body Product",#Plant,#Timber
20697,"Nannocystis exedens",,"soil with plant residues from garden",Brazil,"Middle and South America",#Engineered,#Agriculture,#Garden
20697,,,,,,#Environmental,#Terrestrial,#Soil
20697,,,,,,#Host,#Plants,
20698,"Nannocystis exedens",,"soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
20698,,,,,,#Host,#Plants,
20700,"Nannocystis exedens",,"soil with plant residues",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
20700,,,,,,#Host,#Plants,
20702,"Nannocystis exedens",,"soil with plant residues",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
20702,,,,,,#Host,#Plants,
20704,"Nannocystis exedens",,"soil with volcanic ash",Spain,Europe,#Environmental,#Terrestrial,#Dust
20704,,,,,,#Environmental,#Terrestrial,#Soil
20704,,,,,,#Environmental,#Terrestrial,#Volcanic
20708,"Nannocystis exedens",,"loamy soil with plant residues",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
20708,,,,,,#Host,#Plants,
20712,"Nannocystis exedens",,"soil with plant residues",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
20712,,,,,,#Host,#Plants,
20714,"Nannocystis exedens",,"soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
20714,,,,,,#Host,#Plants,
20719,"Nannocystis exedens",,"soil with plant residues",Spain,Europe,#Environmental,#Terrestrial,#Soil
20719,,,,,,#Host,#Plants,
20720,"Nannocystis exedens",,"loamy soil with twiggs and other plant material","South Africa",Africa,#Environmental,#Terrestrial,#Soil
20720,,,,,,#Host,#Plants,
20720,,,,,,"#Host Body-Site",#Plant,"#Stem (Branch)"
20722,"Nannocystis exedens",,"soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
20722,,,,,,#Host,#Plants,
20723,"Nannocystis exedens",,"soil with plant residues",Malaysia,Asia,#Environmental,#Terrestrial,#Soil
20723,,,,,,#Host,#Plants,
20725,"Nannocystis exedens",,"soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
20725,,,,,,#Host,#Plants,
20727,"Nannocystis exedens",,"soil with plant residues and lime pebbles",Greece,Europe,#Environmental,#Terrestrial,#Soil
20727,,,,,,#Host,#Plants,
20728,"Nannocystis exedens",,"soil with plant residues",Portugal,Europe,#Environmental,#Terrestrial,#Soil
20728,,,,,,#Host,#Plants,
20729,"Nannocystis exedens",,"soil with plant residues",Nigeria,Africa,#Environmental,#Terrestrial,#Soil
20729,,,,,,#Host,#Plants,
20730,"Nannocystis exedens",,"soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
20730,,,,,,#Host,#Plants,
20731,"Nannocystis exedens",,"loamy soil",Germany,Europe,#Environmental,#Terrestrial,#Soil
20732,"Nannocystis exedens",,"soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
20732,,,,,,#Host,#Plants,
20733,"Nannocystis exedens",,"soil with plant residues",Spain,Europe,#Environmental,#Terrestrial,#Soil
20733,,,,,,#Host,#Plants,
20734,"Nannocystis exedens",,"soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
20734,,,,,,#Host,#Plants,
20735,"Nannocystis exedens",,"soil with plant residues",France,Europe,#Environmental,#Terrestrial,#Soil
