,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
https://bacdive.dsmz.de/strain/140001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140002,"Chromohalobacter sp. LMC2-5 16S ribosomal RNA gene, partial sequence",FJ820186, ENA,649301 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140003,"Halomonas sp. H1(2012) 16S ribosomal RNA gene, partial sequence",JQ044787, ENA,1134412 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140004,"Halomonas sp. GOS-1 16S ribosomal RNA gene, partial sequence",KC161576, ENA,1276892 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158123,"Halomonas sp. YCSA31-1 16S ribosomal RNA gene, partial sequence",HQ536998, ENA,1030271 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158124,"Halomonas sp. BH047 16S ribosomal RNA gene, partial sequence",KM017558, ENA,1547166 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6023,"Halomonas subglaciescola partial 16S rRNA gene, strain DSM 4683",AJ306892, ENA,29571 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6024,Halomonas subglaciescola (clone AC21) 16S ribosomal RNA (16S rRNA) gene,L42614, ENA,29571 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6059,"Halomonas subterranea strain ZG16 16S ribosomal RNA gene, partial sequence",EF144148, ENA,416874 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6039,"Halomonas sulfidaeris genes for 16S ribosomal RNA, internal transcribed spacer 1 and 23S ribosomal RNA, partial and complete sequence, clone: 874",AB367237, ENA,891402 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140845,16S rRNA gene sequence,KM066108, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6025,Halovibrio variabilis (DSM 3051) 16S ribosomal RNA (16S rRNA) gene,M93357, ENA,31910 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13018,"Pseudomonas halophila partial 16S rRNA gene, type strain DSM 3050T",FR746108, ENA,86177 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6042,"Halomonas ventosae 16S ribosomal RNA gene, partial sequence",AY268080, ENA,229007 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6019,"Halomonas venusta strain DSM4743 16S ribosomal RNA gene, partial sequence",HQ727663, ENA,44935 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6077,"Halomonas vilamensis strain SV325 16S ribosomal RNA gene, partial sequence",EU557315, ENA,531309 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133645,"Halomonas xianhensis strain A-1 16S ribosomal RNA gene, partial sequence",EF421176, GenBank,442341 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133533,"Halomonas xinjiangensis strain TRM 0175 16S ribosomal RNA gene, complete sequence",EU822512, GenBank,1166948 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131374,"Halomonas zhaodongensis strain NEAU-ST10-25 16S ribosomal RNA gene, partial sequence",JQ762286, ENA,1176240 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/134028,"Halomonas zincidurans strain B6 16S ribosomal RNA gene, partial sequence",JQ781698, GenBank,1446475 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5986,"Halonatronum saccharophilum 16S ribosomal RNA gene, partial sequence",AY014858, ENA,150060 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5975,"Halonotius pteroides gene for 16S ribosomal RNA, partial sequence",AB576121, ENA,268735 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23053,"Halonotius pteroides strain 2.27.5 16S ribosomal RNA gene, partial sequence",AY498646, ENA,268735 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23054,"Halonotius pteroides strain 5.24.4 16S ribosomal RNA gene, partial sequence",EF090605, ENA,268735 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23055,"Halonotius pteroides strain 6.14.5 16S ribosomal RNA gene, partial sequence",AY498648, ENA,268735 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133245,16S rRNA,AB638839, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140835,"16S rRNA (rrnA) gene, partial sequence",KP202830, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133906,"Halopelagius fulvigenes strain YIM 94188 16S ribosomal RNA gene, partial sequence",JQ996497, GenBank,1198324 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133592,"Halobacteriaceae archaeon RO5-2 16S ribosomal RNA gene, complete sequence",EU887284, GenBank,553467 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132270,"Halopeptonella vilamensis strain SV525 16S ribosomal RNA gene, partial sequence",EU557314, ENA,531306 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5974,"Halopiger aswanensis gene for 16S rRNA, complete sequence, strain: JCM 11628",AB663437, ENA,148449 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131567,"Halopiger djelfimassiliensis 16S ribosomal RNA gene, partial sequence",KC430939, ENA,1293047 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131570,"Halopiger goleimassiliensis 16S ribosomal RNA gene, partial sequence",KC430940, ENA,1293048 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5973,"Halopiger xanaduensis gene for 16S ribosomal RNA, partial sequence, strain: JCM 14033",AB477974, ENA,797210 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5876,"Haloplanus natans gene for 16S ribosomal RNA, partial sequence, strain: JCM 14081",AB477975, ENA,376171 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5877,"Haloplanus natans strain RE-102 16S ribosomal RNA gene, complete sequence",DQ417340, ENA,376171 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5878,"Haloplanus natans strain RE-103 16S ribosomal RNA gene, complete sequence",DQ417341, ENA,376171 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133591,"Haloplanus sp. RO5-8 16S ribosomal RNA gene, complete sequence",EU931578, GenBank,555874 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17673,"Haloplasma contractile strain SSD-17B 16S ribosomal RNA gene, partial sequence",EF999972, ENA,1033810 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24732,"Halopolyspora alba strain AFM 10251 16S ribosomal RNA gene, partial sequence",KF022042, ENA,1348092 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131490,"Mzabimyces algeriensis strain H151 16S ribosomal RNA gene, partial sequence",KJ574201, ENA,1500506 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131491,"Mzabimyces algeriensis strain H195 16S ribosomal RNA gene, partial sequence",KJ574202, ENA,1500506 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133308,16S rRNA gene sequence,KJ999759, ENA,1514971 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5879,Haloquadratum walsbyi DSM 16790 DSM 16790 = HBSQ001,GCA_000009185,complete, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5880,"Haloquadratum walsbyi strain C23 16S ribosomal RNA gene, partial sequence",AY676200, ENA,768065 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132981,"Halorhabdus rudnickae strain WSM-66 16S ribosomal RNA gene, partial sequence",KT717624, ENA,1775544 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140165,"Halorhabdus rudnickae strain WSM-64 16S ribosomal RNA gene, partial sequence",KT717623, ENA,1775544 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140427,"Halorhabdus sp. S21 16S ribosomal RNA gene, partial sequence",JX112896, ENA,1214227 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5882,"Halorhabdus tiamatea gene for 16S ribosomal RNA, partial sequence",AB576122, ENA,1033806 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5881,"Halorhabdus utahensis gene for 16S rRNA, complete sequence, strain: JCM 11049",AB663400, ENA,146826 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/4282,Ectothiorhodospira halochloris 16S ribosomal RNA,M59152, ENA,1052 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/4283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/4284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/4285,"Halorhodospira neutriphila gene for 16S ribosomal RNA, partial sequence, strain: JCM 17835",AB643473, ENA,168379 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158600,16S rRNA gene sequence,KX150521, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5952,"Halorubrum aidingense gene for 16S ribosomal RNA, partial sequence, strain: JCM 13560",AB477976, ENA,1230454 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5950,"Halorubrum alkaliphilum gene for 16S rRNA, complete sequence, strain: JCM 12358",AB663403, ENA,261290 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5959,"Halorubrum aquaticum gene for 16S rRNA, complete sequence, strain: JCM 14031",AB663404, ENA,387340 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5953,"Halorubrum californiense gene for 16S rRNA, complete sequence, strain: JCM 14715",AB663406, ENA,416585 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132876,"Halorubrum ejinorense 16S rRNA gene, type strain EJ-32T",AM491830, ENA,425309 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5947,"Halorubrum ezzemoulense gene for 16S ribosomal RNA, partial sequence",AB576126, ENA,337243 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5955,"Halorubrum chaoviator gene for 16S rRNA, complete sequence, strain: DSM 19316",AB663407, ENA,335819 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23047,Halorubrum chaoviator DNA for 16S ribosomal RNA,D32081, ENA,335819 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/141136,16S rRNA gene sequence,HG421007, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23052,"Halorubrum kocurii 16S rRNA gene, type strain BG-1T",AM900832, GenBank,1230456 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5940,H.lacusprofundi 16S rRNA gene,X82170, ENA,416348 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5941,Halobacterium lacusprofundi 16S ribosomal RNA (part 1),X53567, ENA,2247 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5951,"Halorubrum lipolyticum gene for 16S ribosomal RNA, partial sequence, strain: JCM 13559",AB477978, ENA,368624 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5957,"Halorubrum litoreum gene for 16S rRNA, complete sequence, strain: JCM 13561",AB663416, ENA,409316 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5958,"Halorubrum luteum gene for 16S ribosomal RNA, partial sequence",AB576125, ENA,406549 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132861,"Halorubrum orientale 16S rRNA gene, type strain EJ-52T",AM235786, ENA,376415 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140642,16S rRNA gene sequences,KJ644242, ENA,1526114 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23048,Halobacterium sp. AUS-2 DNA for 16S ribosomal RNA,D32082, ENA,29285 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158072,"Halorubrum sp. YIM 93749 16S ribosomal RNA gene, partial sequence",JF449434, ENA,1008159 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5948,"Halorubrum tibetense gene for 16S rRNA, complete sequence, strain: JCM 11889",AB663423, ENA,175631 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5949,"Halorubrum xinjiangense gene for 16S rRNA, complete sequence, strain: JCM 12388",AB663426, ENA,261291 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/141118,16S rRNA gene sequence,KM596805, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5852,"Halospina denitrificans strain HGD 1-3 16S ribosomal RNA gene, partial sequence",DQ072719, ENA,332522 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5969,"Halostagnicola larsenii gene for 16S rRNA, partial sequence",AB301489, ENA,797299 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/141067,16S rRNA rrnA gene sequence,KM068159, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133550,"Haloterrigena daqingensis strain JX313 16S ribosomal RNA gene, partial sequence",FJ545273, GenBank,588898 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5886,"Haloterrigena hispanica gene for 16S rRNA, complete sequence, strain: DSM 18328",AB663443, ENA,392421 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/134201,"Haloterrigena limicola strain AX-7 16S ribosomal RNA gene, partial sequence",DQ367241, GenBank,1230457 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/134202,"Haloterrigena longa strain ABH32 16S ribosomal RNA gene, partial sequence",DQ367242, GenBank,370324 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140566,16S ribosomal RNA gene sequences,KY349160, ENA,1416969 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5887,"Haloterrigena salina gene for 16S rRNA, complete sequence, strain: JCM 13891",AB663448, ENA,504937 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24068,"Natronococcus roseus gene for 16S ribosomal RNA, partial sequence",AB771436, ENA,1052014 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6093,"Halothiobacillus kellyi 16S ribosomal RNA gene, partial sequence",AF170419, ENA,109263 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6088,"Thiobacillus neapolitanus DSM 581 16S ribosomal RNA gene, partial sequence",AF173169, ENA,927 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6090,"Halothiobacillus neapolitanus strain OSWA 16S ribosomal RNA gene, partial sequence",AY686547, ENA,927 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6094,"Halothiobacillus sp. HL2 16S ribosomal RNA gene, partial sequence",GQ888578, ENA,681339 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6095,"Halothiobacillus sp. HL1 16S ribosomal RNA gene, partial sequence",DQ469573, ENA,381298 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6007,"Halovibrio denitrificans strain HGD 3 16S ribosomal RNA gene, partial sequence",DQ072718, ENA,332516 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/134166,"Halovivax asiaticus partial 16S rRNA gene, type strain EJ-46T",AM039978, GenBank,332953 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5888,"Halovivax ruber gene for 16S ribosomal RNA, partial sequence, strain: JCM 13892",AB477228, ENA,797302 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132477,"Hamadaea flava strain YIM C0533 16S ribosomal RNA gene, partial sequence",KT946774, ENA,1742688 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8044,C.tsuoense 16S rRNA gene,X93200, ENA,1121946 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24180,"Hansschlegelia beijingensis strain PG04 16S ribosomal RNA gene, partial sequence",JQ034346, ENA,1133344 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24519,"Hasllibacter halocynthiae strain KME 002 16S ribosomal RNA gene, partial sequence",FJ638616, ENA,595589 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2601,Clostridium histolyticum 16S ribosomal RNA,M59094, ENA,1498 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2613,"Clostridium limosum partial 16S rRNA gene, type strain CECT 4329T",FR870444, ENA,1536 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6118,"Heliobacillus mobilis gene for 16S rRNA, partial sequence",AB100835, ENA,28064 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6121,Heliobacterium chlorum 16S ribosomal RNA,M11212, ENA,2698 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6123,"Heliobacterium gestii 16S rRNA, partial sequence",U14558, ENA,2699 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6122,"Heliobacterium modesticaldum gene for 16S rRNA, partial sequence",AB100836, ENA,498761 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6124,"Heliobacterium undosum 16S ribosomal RNA, partial sequence",AF249679, ENA,121734 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6119,"Heliophilum fasciatum partial 16S rRNA gene, type strain DSM 11170T, clone 1",HE582751, ENA,35700 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140389,"Heliorestis acidaminivorans strain HR10B 16S ribosomal RNA gene, partial sequence",EU908049, ENA,553427 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6120,"Heliorestis convoluta strain HH 16S ribosomal RNA gene, partial sequence",DQ266255, ENA,356322 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6220,"Hellea balneolensis strain 26III/A02/215 16S ribosomal RNA gene, partial sequence",AY576758, ENA,287478 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133491,"Maribaculum marinum strain P38 16S ribosomal RNA gene, partial sequence",EU819081, GenBank,545261 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140992,16S rRNA gene sequence,AJ227807, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6222,"Henriciella litoralis strain SD10 16S ribosomal RNA gene, partial sequence",FJ230835, ENA,568102 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/6221,"Henriciella marina DSM 19595 strain Iso4 16S ribosomal RNA gene, partial sequence",EF660760, ENA,1121949 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140997,16S rRNA gene sequence,KX881660, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11369,"Herbaspirillum aquaticum strain IEH 4430 16S ribosomal RNA gene, partial sequence",FJ267649, ENA,568783 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11351,"Herbaspirillum autotrophicum gene for 16S rRNA, partial sequence, strain: NBRC 15327",AB680836, ENA,180195 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11366,"Herbaspirillum chlorophenolicum gene for 16S rRNA, partial sequence, strain: NBRC 102525",AB681859, ENA,211589 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11358,"Herbaspirillum huttiense gene for 16S rRNA, strain: ATCC 14670",AB021366, ENA,863372 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11368,"Herbaspirillum huttiense subsp. putei gene for 16S rRNA, partial sequence, strain: NBRC 102406",AB681762, ENA,1235558 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/154181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/154257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/154258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11364,"Herbaspirillum lusitanum 16S ribosomal RNA gene, complete sequence",AF543312, ENA,1161913 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11367,"Herbaspirillum rhizosphaerae strain UMS-37 16S ribosomal RNA gene, partial sequence",DQ188986, ENA,346179 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11360,"Herbaspirillum sp. PIV-34-1 partial 16S rRNA gene, strain PIV-34-1",AJ505863, ENA,204462 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/14300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24267,"Herbaspirillum sp. SC-N056 16S ribosomal RNA gene, partial sequence",FJ233846, ENA,633469 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/152663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/152913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158006,"Herbaspirillum sp. GT-L15 16S ribosomal RNA gene, partial sequence",GQ355286, ENA,664904 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158775,16S rRNA gene sequence,AB649125, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16507,"Herbidospora cretacea gene for 16S ribosomal RNA, partial sequence",D85485, ENA,28444 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16508,S.claviforme DNA for 16S ribosomal RNA gene,X89940, ENA,28444 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133559,"Herbidospora daliensis strain 0385M-1 16S ribosomal RNA gene, partial sequence",AY749433, GenBank,295585 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133792,"Herbidospora mongoliensis gene for 16S rRNA, partial sequence",AB530492, GenBank,688067 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16510,"Herbidospora sakaeratensis strain DMKUA 205 16S ribosomal RNA gene, partial sequence",FJ199995, ENA,564415 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
